c 13 150 52
c 13 10742 94
c 13 2853 7
c 13 1593 3
c 13 478 36
c 13 1806 76
c 13 14185 30
c 13 5019 67
c 13 2227 55
c 13 1172 61
c 13 196 50
c 13 26650 81
c 13 3196 18
c 13 14490 7
c 13 23086 99
c 13 4 80
c 13 9902 80
c 13 354 26
c 13 6336 68
c 13 38300 93
c 13 415 46
c 13 42444 80
c 13 16897 59
c 13 111 52
c 13 3430 25
c 13 28141 15
c 13 2447 84
c 13 785 82
c 13 19254 31
c 13 62 1
c 13 3381 35
c 13 1211 35
c 13 6446 91
c 13 25582 83
c 13 1022 5
c 13 25010 73
c 13 12709 30
c 13 2 64
c 13 18861 75
c 13 113 75
c 13 3418 8
c 13 49231 44
c 13 22697 25
c 13 1960 57
c 13 6276 87
c 13 818 13
c 13 897 34
c 13 52 58
c 13 3226 26
c 13 19012 65
c 13 37598 3
c 13 37 47
c 13 3650 59
c 13 263 29
c 13 67 51
c 13 10 14
c 13 1684 24
c 13 413 6
c 13 9382 62
c 13 785 1
c 13 29755 71
c 13 1013 82
c 13 683 40
c 13 6699 63
c 13 2750 35
c 13 1311 95
c 14 978 74
c 14 34785 20
c 14 7911 50
c 14 25110 92
c 14 6315 97
c 14 2555 72
c 14 5182 0
c 14 28226 51
c 14 208 55
c 14 196 94
c 14 9534 46
c 14 7090 2
c 14 6384 52
c 14 26282 78
c 14 38 76
c 14 7246 79
c 14 3162 27
c 14 25783 30
c 14 3559 43
c 14 12751 43
c 14 398 70
c 14 29212 52
c 14 3139 4
c 14 14206 56
c 14 25016 58
c 14 32189 84
c 14 10826 27
c 14 1585 11
c 14 47315 65
c 14 14082 79
c 14 2354 12
c 14 13024 41
c 14 3564 9
c 14 1428 32
c 14 13688 93
c 14 7180 38
c 14 3177 26
c 14 5185 7
c 14 3042 32
c 14 28754 3
c 14 4118 40
c 14 46876 33
c 14 1972 0
c 14 16053 90
c 14 2351 78
c 14 25644 11
c 14 6701 15
c 14 26801 43
c 14 15919 80
c 14 43797 90
c 16 10415 58
c 16 202 59
c 16 26563 88
c 16 13 30
c 16 12705 33
c 16 3531 15
c 16 21897 1
c 16 44544 93
c 16 19156 10
c 16 18763 30
c 16 39202 67
c 16 13321 40
c 16 30133 26
c 16 797 11
c 16 28223 24
c 16 25013 13
c 16 2383 96
c 16 11920 14
c 16 26482 21
c 16 7444 7
c 16 39907 78
c 16 26771 83
c 16 260 40
c 16 845 45
c 16 1266 45
c 16 37805 27
c 16 26566 11
c 16 13298 19
c 16 7141 20
c 16 22 16
c 16 46134 18
c 16 5871 73
c 16 4953 5
c 16 25436 2
c 16 158 78
c 16 4055 19
c 16 410 79
c 16 32897 35
c 16 6327 72
c 16 19 7
c 16 22961 19
c 16 16981 86
c 16 5532 0
c 16 12966 1
c 16 3520 18
c 16 6808 20
c 17 406 65
c 17 15736 66
c 17 3781 50
c 17 5078 13
c 17 7468 80
c 17 16323 80
c 17 3227 98
c 17 31521 31
c 17 6725 44
c 17 339 24
c 17 26639 56
c 17 363 8
c 17 141 64
c 17 4734 13
c 17 6456 54
c 17 786 18
c 17 33216 75
c 17 4748 48
c 17 2795 95
c 17 17297 49
c 17 6458 45
c 17 25351 4
c 17 13431 60
c 17 27374 76
c 17 32904 42
c 17 233 21
c 19 32041 5
c 19 7336 66
c 19 12780 73
c 19 984 83
c 19 794 66
c 19 26623 98
c 19 1767 93
c 19 6609 62
c 19 6335 80
c 19 48633 94
c 19 9409 64
c 19 12659 72
c 19 6269 5
c 19 10589 9
c 19 1084 76
c 19 6264 89
c 19 3460 55
c 19 29004 58
c 19 12544 26
c 19 104 82
c 19 244 78
c 19 26305 81
c 19 2398 6
c 19 38372 84
c 19 9970 17
c 19 524 39
c 19 29864 18
c 19 6300 10
c 19 25831 95
c 19 8 88
c 19 39081 97
c 19 28283 75
c 19 43 68
c 19 378 24
c 19 104 48
c 19 37969 12
c 20 34486 2
c 20 6642 84
c 20 18812 61
c 20 18769 37
c 20 400 39
c 20 18770 13
c 20 33597 83
c 20 590 2
c 20 1476 63
c 20 1581 23
c 20 1801 53
c 20 3132 45
c 20 15657 98
c 20 2853 13
c 20 1007 43
c 20 891 84
c 20 4701 57
c 20 1001 34
c 20 1581 74
c 20 6258 12
c 20 4014 80
c 20 8625 28
c 20 13916 82
c 20 23 29
c 22 8920 10
c 22 14589 88
c 22 592 66
c 22 1699 65
c 22 3192 42
c 22 8779 63
c 22 3219 22
c 22 6252 64
c 22 25372 31
c 22 34616 52
c 22 10802 77
c 22 164 72
c 22 20790 26
c 22 9394 1
c 22 1992 83
c 22 17 1
c 22 7036 0
c 22 25846 7
c 22 2386 89
c 22 18814 72
c 22 13294 57
c 22 4804 46
c 22 20340 41
c 22 40692 92
c 22 7979 8
c 22 2157 94
c 22 1971 41
c 22 31294 57
c 23 68 20
c 23 510 73
c 23 15648 63
c 23 32459 45
c 23 8102 79
c 23 6370 22
c 23 14 53
c 23 256 29
c 23 71 14
c 23 3130 71
c 23 31260 67
c 23 1972 64
c 23 13808 36
c 23 3655 9
c 23 39519 22
c 23 15741 3
c 23 6251 59
c 23 13516 61
c 23 14 48
c 23 186 27
c 23 1008 5
c 25 18794 25
c 25 25278 71
c 25 3299 52
c 25 9277 83
c 25 3476 18
c 25 25037 17
c 25 27056 42
c 25 28 57
c 25 4763 14
c 25 26368 63
c 25 46 48
c 25 9379 48
c 25 6723 58
c 25 1164 57
c 25 32932 39
c 25 31287 62
c 25 31329 36
c 25 12966 78
c 25 14221 40
c 25 3139 77
c 25 7446 56
c 25 6479 46
c 25 40650 88
c 25 6570 68
c 25 15747 78
c 25 12930 7
c 25 10453 28
c 25 12723 40
c 25 1968 49
c 25 7 60
c 25 3141 61
c 25 25001 51
c 25 2442 75
c 25 14232 2
c 25 25806 52
c 25 3277 82
c 25 39084 75
c 25 43 23
c 25 14202 76
c 25 14477 51
c 25 38382 61
c 25 12930 49
c 25 25073 10
c 25 29 27
c 25 25025 25
c 25 5297 24
c 25 35962 23
c 25 5590 32
c 25 2428 97
c 25 9988 62
c 25 31476 79
c 25 13891 75
c 25 13562 25
c 25 224 96
c 25 21508 94
c 25 34557 43
c 25 1250 38
c 25 25122 8
c 25 35912 74
c 25 3271 85
c 25 9936 76
c 25 12531 96
c 25 6288 35
c 25 15672 10
c 25 3157 60
c 25 9415 34
c 25 7105 63
c 25 28151 38
c 25 7184 47
c 25 12501 56
c 25 10 71
c 25 2051 87
c 25 7983 82
c 25 3210 12
c 25 7647 93
c 25 4736 37
c 25 8431 89
c 25 13452 46
c 25 15756 1
c 25 12579 6
c 25 38 90
c 25 28260 63
c 25 33239 86
c 25 26590 76
c 25 34376 93
c 25 1566 42
c 26 73 89
c 26 8 77
c 26 26495 93
c 26 14185 85
c 26 9899 21
c 26 89 20
c 26 14501 95
c 26 1564 44
c 26 25548 83
c 26 29713 33
c 26 28248 37
c 26 564 46
c 26 3199 5
c 26 98 54
c 26 2075 28
c 26 415 4
c 26 15055 91
c 26 1759 61
c 26 25221 31
c 26 422 60
c 26 3136 28
c 26 25202 45
c 26 3250 17
c 26 4118 27
c 26 14672 8
c 26 9616 48
c 26 3183 75
c 26 235 71
c 26 39188 67
c 26 1798 28
c 26 40 21
c 26 15711 33
c 26 25416 44
c 26 12924 78
c 26 6251 53
c 26 15919 17
c 26 3129 69
c 26 6275 99
c 26 12594 91
c 26 12517 11
c 26 6446 68
c 26 26443 14
c 26 404 67
c 26 13410 4
c 26 34827 24
c 26 983 34
c 26 9988 76
c 26 4083 96
c 26 1943 50
c 26 1588 19
c 26 4662 93
c 26 18982 56
c 26 18757 95
c 26 2551 41
c 26 10190 16
c 26 443 3
c 26 6276 79
c 28 161 38
c 28 15930 10
c 28 17408 60
c 28 25226 33
c 28 25478 50
c 28 25238 65
c 28 15748 68
c 28 955 1
c 28 35914 16
c 28 25428 27
c 28 6625 1
c 28 4812 4
c 28 17505 23
c 28 42209 77
c 28 14877 38
c 28 15927 53
c 28 40 75
c 28 25400 30
c 28 35 20
c 28 15762 79
c 28 6544 9
c 28 29697 96
c 28 524 69
c 28 25719 29
c 28 101 60
c 28 8727 6
c 28 6503 29
c 28 28129 18
c 28 32056 22
c 28 3762 94
c 28 3946 72
c 28 12943 60
c 28 6449 16
c 28 9683 41
c 28 16414 31
c 28 4031 42
c 28 1748 75
c 28 37930 56
c 28 27938 36
c 28 7231 80
c 28 15744 97
c 29 28739 24
c 29 489 66
c 29 661 99
c 29 2560 63
c 29 2572 0
c 29 14504 44
c 29 25564 73
c 29 1783 10
c 29 10164 47
c 29 123 20
c 29 27426 29
c 29 6327 52
c 29 83 70
c 29 13676 7
c 29 1181 97
c 29 31497 31
c 29 29858 85
c 29 3274 18
c 29 74 14
c 31 3525 68
c 31 26089 5
c 31 14288 85
c 31 79 70
c 31 7174 90
c 31 1593 62
c 31 39362 78
c 31 761 7
c 31 6345 87
c 31 6281 77
c 31 15361 30
c 31 1702 56
c 31 29794 79
c 31 3730 92
c 31 4401 95
c 31 19133 77
c 31 1442 64
c 31 37921 70
c 31 25806 79
c 31 497 90
c 31 9466 22
c 31 11526 27
c 31 4448 59
c 31 2175 59
c 31 7446 15
c 31 27383 5
c 31 26641 21
c 31 29 21
c 31 19133 58
c 31 3250 56
c 31 6341 47
c 31 26128 69
c 31 4541 83
c 31 28229 77
c 31 2081 99
c 31 31257 88
c 31 25391 41
c 31 1764 80
c 31 8334 24
c 31 6261 90
c 31 6671 40
c 31 26254 69
c 31 232 18
c 31 1685 22
c 31 141 21
c 31 1742 73
c 31 1507 69
c 31 8408 79
c 31 26587 34
c 31 22539 14
c 31 18863 20
c 31 25 5
c 31 46 32
c 32 10626 72
c 32 25287 58
c 32 11853 79
c 32 4770 32
c 32 3135 14
c 32 4719 72
c 32 6504 25
c 32 6379 42
c 32 8331 82
c 32 18970 8
c 32 26788 36
c 32 7840 30
c 32 34992 91
c 32 49347 61
c 32 79 10
c 32 17216 64
c 32 17068 91
c 32 1218 79
c 32 1641 50
c 32 6625 49
c 32 27377 74
c 32 25203 95
c 32 8333 13
c 32 4571 63
c 34 3153 30
c 34 948 92
c 34 38413 51
c 34 6344 74
c 34 834 32
c 34 4819 66
c 34 1566 16
c 34 17724 71
c 34 433 40
c 34 13727 33
c 34 14139 41
c 34 37700 54
c 34 180 49
c 34 143 54
c 34 13315 28
c 34 37984 53
c 34 9434 12
c 34 1761 47
c 34 229 56
c 34 812 53
c 34 26650 64
c 34 4719 96
c 34 25064 8
c 34 8943 55
c 34 3617 32
c 34 10 23
c 34 27897 0
c 34 4 38
c 34 28 90
c 34 15854 2
c 34 485 70
c 35 2844 42
c 35 455 92
c 35 41050 85
c 35 19754 40
c 35 174 63
c 35 6302 15
c 35 1645 11
c 35 173 73
c 35 6308 6
c 35 223 21
c 35 7254 17
c 35 25041 26
c 35 677 17
c 35 17041 15
c 35 25484 47
c 35 14109 39
c 37 872 59
c 37 25239 59
c 37 31291 37
c 37 28138 84
c 37 14454 86
c 37 5608 61
c 37 25040 5
c 37 525 75
c 37 3926 91
c 37 13 87
c 37 31854 83
c 37 418 84
c 37 67 17
c 37 122 94
c 37 8613 66
c 37 3558 91
c 37 13319 6
c 37 18775 51
c 37 217 43
c 37 506 78
c 37 14684 80
c 37 13 66
c 37 2429 92
c 37 7242 20
c 37 7168 56
c 37 5473 8
c 37 17278 52
c 37 26043 88
c 37 2260 71
c 37 32629 61
c 37 3442 6
c 37 6293 49
c 37 40650 67
c 37 37543 42
c 37 9427 78
c 37 427 85
c 37 12903 44
c 37 27257 23
c 37 17591 69
c 37 851 33
c 37 6725 69
c 38 16248 75
c 38 513 64
c 38 13 98
c 38 20961 31
c 38 12635 8
c 38 12915 55
c 38 214 42
c 38 47 41
c 38 455 67
c 38 3641 10
c 38 25934 60
c 38 28997 55
c 38 25002 5
c 38 11191 71
c 38 22784 12
c 38 42618 21
c 38 2429 18
c 38 25807 56
c 38 20727 63
c 38 12577 34
c 38 12538 79
c 38 13129 30
c 38 3298 56
c 38 531 10
c 38 137 86
c 38 16046 93
c 38 25028 2
c 38 1856 87
c 40 199 88
c 40 39776 59
c 40 8825 79
c 40 15884 71
c 40 3556 95
c 40 3333 34
c 40 12936 5
c 40 822 89
c 40 23870 96
c 40 12732 49
c 40 527 33
c 40 13310 80
c 40 2407 45
c 40 10592 95
c 40 4775 86
c 40 4147 14
c 40 45340 0
c 40 21715 32
c 40 13796 27
c 40 501 56
c 40 3147 4
c 40 28180 10
c 40 412 71
c 40 13 79
c 40 6582 96
c 41 9909 6
c 41 94 10
c 41 810 54
c 41 607 9
c 41 14471 93
c 41 18755 76
c 41 6349 59
c 41 7894 31
c 41 28360 49
c 41 8489 86
c 41 43760 36
c 41 40 21
c 41 1401 21
c 41 43821 46
c 41 798 18
c 41 6684 15
c 41 40 9
c 41 25032 45
c 41 8290 22
c 41 479 98
c 41 10397 43
c 41 6393 27
c 43 12541 45
c 43 1609 6
c 43 3150 92
c 43 32119 99
c 43 34461 72
c 43 7444 30
c 43 7063 91
c 43 1684 71
c 43 13784 45
c 43 122 81
c 43 14471 55
c 43 18896 9
c 43 25452 66
c 43 14196 69
c 43 134 1
c 43 28195 17
c 43 37760 42
c 43 11223 90
c 44 1966 57
c 44 141 66
c 44 11 88
c 44 10975 67
c 44 19953 23
c 44 12538 8
c 44 6281 39
c 44 202 28
c 44 6461 91
c 44 58 1
c 44 43 3
c 44 786 79
c 44 6677 76
c 44 68 54
c 44 47 3
c 44 18803 34
c 44 17279 99
c 44 984 60
c 46 40 34
c 46 40 23
c 46 31677 55
c 46 16579 80
c 46 14637 56
c 46 31488 80
c 46 1828 36
c 46 7101 48
c 46 28171 49
c 46 20721 49
c 46 31357 8
c 46 29117 7
c 47 11060 56
c 47 6344 12
c 47 3458 6
c 47 37775 25
c 47 8266 63
c 47 45368 74
c 47 2365 45
c 47 22400 54
c 47 26670 8
c 47 10971 18
c 47 260 75
c 49 32 11
c 49 3967 62
c 49 41188 83
c 49 12605 51
c 49 37614 55
c 49 4199 47
c 49 451 68
c 49 16555 8
c 49 17243 69
c 49 22379 25
c 49 25058 85
c 49 452 86
c 49 350 24
c 49 39460 16
c 49 41729 23
c 49 31269 68
c 49 26128 76
c 49 6397 92
c 49 731 38
c 49 15687 87
c 49 1564 57
c 49 8874 26
c 49 10241 66
c 49 32862 38
c 49 11230 21
c 49 3955 75
c 49 3307 75
c 49 45464 14
c 49 21533 33
c 49 12650 48
c 49 8056 16
c 49 8092 81
c 49 12594 97
c 49 32855 74
c 49 21969 32
c 49 3181 0
c 49 14519 56
c 49 3582 86
c 49 20459 46
c 49 3275 83
c 49 12602 73
c 49 806 69
c 49 9598 67
c 49 1385 6
c 49 25182 41
c 49 35693 37
c 49 14421 23
c 49 18059 10
c 49 13286 20
c 49 342 50
c 49 26957 38
c 49 2416 71
c 49 2597 7
c 49 244 36
c 49 188 29
c 49 2107 63
c 49 14726 36
c 49 73 20
c 49 107 56
c 49 28399 12
c 49 10989 77
c 49 2031 31
c 49 40795 38
c 49 12658 90
c 49 25052 82
c 49 2008 82
c 49 29704 15
c 49 39306 29
c 49 998 2
c 49 11172 0
c 49 13358 50
c 49 53 34
c 49 1579 6
c 49 17285 14
c 49 957 91
c 49 6594 78
c 50 13673 63
c 50 7568 82
c 50 25260 2
c 50 20150 26
c 50 14907 85
c 50 6775 28
c 50 14161 99
c 50 536 59
c 50 21933 29
c 50 12552 27
c 50 8000 75
c 50 14942 71
c 50 99 68
c 50 1978 25
c 50 10042 18
c 50 28760 88
c 50 147 72
c 50 27110 97
c 50 18775 98
c 50 1028 25
c 50 549 60
c 50 1721 71
c 50 8 11
c 50 767 89
c 50 6642 87
c 50 32119 78
c 50 36287 21
c 50 391 43
c 50 1813 90
c 50 13724 64
c 50 13727 85
c 50 26344 74
c 50 12573 10
c 50 25077 43
c 50 27525 75
c 50 15714 85
c 50 25940 52
c 50 18800 63
c 50 13339 85
c 50 318 66
c 50 227 79
c 50 306 52
c 52 25254 88
c 52 12978 9
c 52 998 87
c 52 2626 17
c 52 88 89
c 52 31275 13
c 52 10781 36
c 52 122 32
c 52 1005 82
c 52 3774 42
c 52 141 37
c 52 6411 29
c 52 22025 30
c 52 3591 99
c 52 6722 43
c 52 13430 47
c 52 14468 18
c 52 12668 86
c 52 23525 97
c 52 25834 25
c 52 262 13
c 52 1930 84
c 52 6318 8
c 52 3213 67
c 52 539 81
c 52 25302 24
c 52 374 7
c 52 28667 50
c 52 26711 69
c 52 29357 67
c 52 3561 5
c 52 6429 97
c 52 10503 8
c 52 3573 72
c 52 16579 74
c 52 19009 8
c 52 12730 55
c 52 12559 9
c 52 3982 25
c 52 31546 51
c 52 1614 77
c 52 2 89
c 52 809 42
c 52 25161 22
c 53 3178 62
c 53 6452 67
c 53 3422 26
c 53 635 5
c 53 3567 71
c 53 12558 42
c 53 5530 82
c 53 8035 75
c 53 3210 25
c 53 48489 87
c 53 31439 26
c 53 12661 19
c 53 205 50
c 53 4749 91
c 53 38282 27
c 53 6412 6
c 53 31644 1
c 53 3769 51
c 53 65 93
c 55 830 7
c 55 47042 5
c 55 28180 78
c 55 19626 62
c 55 3534 61
c 55 7813 31
c 55 37826 52
c 55 10999 92
c 55 6704 82
c 55 9722 71
c 55 3271 17
c 55 42236 53
c 55 3982 70
c 55 2025 92
c 55 45489 79
c 55 2101 21
c 55 27507 73
c 55 7583 1
c 55 6360 59
c 55 2375 72
c 55 27014 49
c 55 1617 48
c 55 1230 50
c 55 17194 83
c 55 85 23
c 55 1061 94
c 55 29706 25
c 55 1714 9
c 55 12768 14
c 55 6908 32
c 55 3145 46
c 55 4363 17
c 55 3178 35
c 55 42633 18
c 55 543 88
c 55 98 74
c 55 27447 87
c 55 12897 93
c 55 6699 43
c 55 806 6
c 55 9506 54
c 55 25398 63
c 55 155 67
c 56 4713 33
c 56 13672 26
c 56 15966 34
c 56 37580 53
c 56 448 27
c 56 46645 73
c 56 6452 56
c 56 1812 48
c 56 34644 5
c 56 38931 32
c 56 15881 90
c 56 7879 33
c 56 4893 18
c 56 1128 45
c 56 6628 81
c 56 13436 57
c 56 53 59
c 56 25394 5
c 56 6452 28
c 56 6609 45
c 56 7813 48
c 56 27743 80
c 56 25445 1
c 56 21974 80
c 56 10595 96
c 56 26656 36
c 56 3571 82
c 56 1621 55
c 56 26636 49
c 56 59 11
c 56 30469 91
c 56 983 70
c 56 9625 56
c 56 6456 56
c 56 34136 46
c 56 39097 73
c 58 25052 5
c 58 25449 33
