c 2 12703 34
c 2 25001 42
c 2 13114 30
c 2 2173 79
c 2 39875 10
c 2 28180 84
c 2 6321 17
c 2 38 17
c 2 1612 51
c 2 28908 6
c 2 6714 71
c 2 28321 99
c 2 80 27
c 2 68 64
c 2 11735 57
c 2 89 73
c 2 1966 78
c 2 37 47
c 2 18788 52
c 2 548 34
c 2 397 8
c 2 1764 24
c 2 9817 63
c 2 29700 32
c 2 25022 85
c 2 6326 91
c 2 37502 6
c 2 40729 36
c 2 1263 15
c 2 26321 22
c 2 3217 38
c 2 16522 42
c 2 14459 59
c 2 6276 59
c 2 14844 3
c 2 14173 66
c 2 3526 34
c 2 19229 95
c 2 851 58
c 2 634 97
c 2 3916 29
c 2 28 16
c 2 39173 99
c 2 2555 43
c 2 9474 43
c 2 250 50
c 2 32 54
c 2 8985 41
c 2 8087 49
c 2 18463 76
c 2 12501 32
c 4 13428 33
c 4 20343 89
c 4 12894 39
c 4 595 52
c 4 15798 63
c 4 244 5
c 4 3151 36
c 4 12723 33
c 4 16434 1
c 4 2416 29
c 4 2368 66
c 4 12504 2
c 4 4214 61
c 4 199 65
c 4 5 58
c 4 13549 42
c 4 1615 85
c 4 146 71
c 4 16618 32
c 4 19851 29
c 4 19144 88
c 4 586 4
c 4 25153 74
c 4 978 39
c 4 3517 13
c 4 2276 85
c 4 15810 61
c 4 25052 42
c 4 39072 98
c 4 6482 23
c 4 1368 91
c 4 16660 92
c 4 22399 73
c 4 17206 58
c 4 245 68
c 4 425 66
c 4 8270 49
c 4 12501 84
c 4 7081 16
c 4 7035 22
c 4 44156 28
c 4 1104 55
c 4 3458 34
c 4 12838 5
c 4 11526 15
c 4 9005 74
c 4 1995 55
c 4 9433 84
c 4 38111 81
c 4 31093 85
c 4 5679 35
c 4 5606 69
c 4 8 76
c 4 501 46
c 4 1624 47
c 4 40647 72
c 4 13380 95
c 4 2540 9
c 4 785 51
c 4 6266 71
c 4 3129 75
c 4 6320 18
c 4 53 6
c 4 25843 61
c 4 20441 42
c 4 16538 75
c 5 22 63
c 5 29040 91
c 5 5533 58
c 5 4990 83
c 5 17189 5
c 5 38298 36
c 5 3349 72
c 5 8216 58
c 5 44159 27
c 5 25954 72
c 5 3964 4
c 5 1663 23
c 5 8742 92
c 5 407 92
c 5 28808 73
c 5 183 97
c 5 31285 74
c 5 13481 98
c 5 695 65
c 5 6179 71
c 5 4691 32
c 5 12907 65
c 5 8024 36
c 5 286 61
c 5 9404 96
c 5 9377 82
c 5 30472 71
c 5 6255 48
c 5 21883 26
c 5 29202 45
c 5 52 78
c 5 12646 69
c 5 25206 65
c 5 14073 85
c 5 29 60
c 5 1567 86
c 5 16259 68
c 5 1615 68
c 5 2051 33
c 5 21885 7
c 5 56 67
c 5 110 83
c 5 1867 6
c 7 28351 34
c 7 39871 24
c 7 25256 56
c 7 19923 39
c 7 25197 21
c 7 4920 1
c 7 26008 24
c 7 82 88
c 7 25987 24
c 7 1605 35
c 7 25867 80
c 7 5621 12
c 7 3916 9
c 7 27423 97
c 7 595 20
c 7 830 89
c 7 18952 70
c 7 6467 97
c 7 2834 83
c 7 815 53
c 7 43023 24
c 7 14657 44
c 7 29375 59
c 7 6369 48
c 7 39984 93
c 7 916 24
c 7 26822 64
c 7 217 66
c 7 1974 57
c 7 28132 29
c 7 122 98
c 7 3516 89
c 7 25205 70
c 7 3126 40
c 7 22 38
c 7 28135 40
c 7 37616 37
c 7 1 2
c 7 6647 49
c 7 13034 78
c 7 12897 22
c 7 56 61
c 7 15129 49
c 7 2801 70
c 7 7060 31
c 7 761 63
c 7 28547 94
c 7 25221 80
c 7 16028 48
c 7 1587 12
c 7 6476 38
c 7 13042 19
c 7 25099 61
c 7 3133 7
c 7 39070 7
c 7 12812 48
c 7 1584 90
c 7 6885 34
c 7 37744 68
c 7 983 66
c 7 6254 19
c 7 8 48
c 7 391 11
c 7 889 91
c 7 6281 93
c 7 21901 62
c 7 2642 77
c 8 1788 43
c 8 6285 68
c 8 312 60
c 8 32 2
c 8 39073 13
c 8 30517 31
c 8 18177 97
c 8 14554 54
c 8 25105 50
c 8 26621 47
c 8 1184 99
c 8 244 6
c 8 6453 12
c 8 22290 18
c 8 6257 18
c 8 2 97
c 8 67 9
c 8 342 68
c 8 16132 57
c 8 3148 68
c 8 919 13
c 8 37992 41
c 8 30160 75
c 8 33282 11
c 8 15010 66
c 8 40760 34
c 8 598 22
c 8 25500 67
c 8 25005 41
c 8 466 48
c 8 1685 75
c 8 16522 82
c 8 446 18
c 8 37501 40
c 8 5490 74
c 8 1630 25
c 8 38607 95
c 8 458 72
c 8 31306 97
c 8 39274 94
c 8 3328 19
c 8 15751 90
c 10 11 95
c 10 12540 68
c 10 25107 90
c 10 32823 22
c 10 4037 38
c 10 3516 78
c 10 25860 6
c 10 28520 53
c 10 25271 19
c 10 25220 59
c 10 394 6
c 10 16623 62
c 10 70 65
c 10 31719 73
c 10 3184 77
c 10 28130 35
c 10 28177 49
c 10 4330 36
c 10 1956 59
c 10 33984 62
c 10 7864 52
c 10 18784 67
c 10 8358 84
c 10 2755 47
c 10 2682 82
c 10 3522 92
c 10 1022 61
c 10 9580 25
c 10 30133 8
c 10 26040 31
c 10 37930 34
c 10 44932 64
c 10 40 83
c 10 17216 50
c 10 31251 73
c 10 339 5
c 10 4254 92
c 10 117 93
c 10 3535 18
c 10 16410 61
c 10 10458 57
c 10 5581 39
c 10 882 89
c 10 6987 92
c 10 206 10
c 10 5569 88
c 10 37997 88
c 11 1474 51
c 11 9294 83
c 11 25404 42
c 11 6261 49
c 11 25940 37
c 11 3586 20
c 11 22658 69
c 11 9506 73
c 11 229 50
c 11 40900 46
c 11 12652 32
c 11 3520 33
c 11 19172 66
c 11 28217 71
c 11 6273 16
c 11 362 80
c 11 20121 28
c 11 14097 5
c 11 38295 34
c 11 28717 71
c 11 12504 55
c 11 153 99
c 11 12913 41
c 11 28473 24
c 11 4704 1
c 11 41429 97
c 11 19737 39
c 11 837 14
c 11 302 99
c 11 7 64
c 11 20314 56
c 11 6570 26
c 11 28632 52
c 11 7066 76
c 13 25391 66
c 13 38342 18
c 13 25783 48
c 13 12585 59
c 13 15662 70
c 13 85 49
c 13 5993 50
c 13 14132 77
c 13 29734 19
c 13 15674 98
c 13 12857 34
c 13 22 49
c 13 6713 93
c 13 25159 68
c 13 25013 41
c 13 35193 77
c 13 1629 76
c 13 12897 73
c 13 989 81
c 13 150 60
c 13 10742 59
c 13 2853 45
c 13 1593 88
c 13 478 51
c 13 1806 2
c 13 14185 91
c 13 5019 95
c 13 2227 43
c 13 1172 4
c 13 196 34
c 13 26650 79
c 13 3196 15
c 13 14490 16
c 13 23086 12
c 13 4 4
c 13 9902 73
c 13 354 31
c 13 6336 84
c 13 38300 43
c 13 415 38
c 13 42444 84
c 13 16897 2
c 13 111 96
c 13 3430 77
c 13 28141 18
c 13 2447 51
c 13 785 83
c 13 19254 52
c 13 62 63
c 13 3381 82
c 13 1211 18
c 13 6446 27
c 13 25582 8
c 13 1022 92
c 13 25010 36
c 13 12709 12
c 13 2 38
c 13 18861 5
c 13 113 98
c 13 3418 95
c 13 49231 4
c 13 22697 99
c 13 1960 65
c 13 6276 9
c 13 818 98
c 13 897 96
c 13 52 67
c 13 3226 79
c 13 19012 8
c 13 37598 29
c 13 37 23
c 13 3650 93
c 13 263 71
c 13 67 16
c 13 10 56
c 13 1684 59
c 13 413 2
c 13 9382 16
c 13 785 90
c 13 29755 66
c 13 1013 17
c 13 683 99
c 13 6699 53
c 13 2750 52
c 13 1311 10
c 14 978 28
c 14 34785 7
c 14 7911 41
c 14 25110 27
c 14 6315 58
c 14 2555 73
c 14 5182 29
c 14 28226 46
c 14 208 89
c 14 196 55
c 14 9534 31
c 14 7090 74
c 14 6384 93
c 14 26282 10
c 14 38 33
c 14 7246 68
c 14 3162 61
c 14 25783 38
c 14 3559 49
c 14 12751 98
c 14 398 36
c 14 29212 85
c 14 3139 35
c 14 14206 85
c 14 25016 92
c 14 32189 46
c 14 10826 16
c 14 1585 3
c 14 47315 30
c 14 14082 82
c 14 2354 5
c 14 13024 36
c 14 3564 25
c 14 1428 91
c 14 13688 20
c 14 7180 11
c 14 3177 83
c 14 5185 79
c 14 3042 80
c 14 28754 22
c 14 4118 94
c 14 46876 75
c 14 1972 29
c 14 16053 60
c 14 2351 72
c 14 25644 73
c 14 6701 56
c 14 26801 3
c 14 15919 91
c 14 43797 48
c 16 10415 89
c 16 202 74
c 16 26563 30
c 16 13 46
c 16 12705 18
c 16 3531 51
c 16 21897 72
c 16 44544 71
c 16 19156 61
c 16 18763 50
c 16 39202 93
c 16 13321 30
c 16 30133 38
c 16 797 95
c 16 28223 68
c 16 25013 33
c 16 2383 23
c 16 11920 91
c 16 26482 49
c 16 7444 70
c 16 39907 93
c 16 26771 87
c 16 260 17
c 16 845 27
c 16 1266 64
c 16 37805 55
c 16 26566 61
c 16 13298 8
c 16 7141 73
c 16 22 57
c 16 46134 39
c 16 5871 7
c 16 4953 2
c 16 25436 4
c 16 158 46
c 16 4055 97
c 16 410 4
c 16 32897 22
c 16 6327 72
c 16 19 35
c 16 22961 98
c 16 16981 83
c 16 5532 75
c 16 12966 64
c 16 3520 66
c 16 6808 73
c 17 406 50
c 17 15736 29
c 17 3781 13
c 17 5078 3
c 17 7468 9
c 17 16323 36
c 17 3227 15
c 17 31521 58
c 17 6725 19
c 17 339 16
c 17 26639 52
c 17 363 70
c 17 141 3
c 17 4734 58
c 17 6456 80
c 17 786 10
c 17 33216 52
c 17 4748 70
c 17 2795 7
c 17 17297 43
c 17 6458 10
c 17 25351 19
c 17 13431 59
c 17 27374 27
c 17 32904 16
c 17 233 40
c 19 32041 28
c 19 7336 3
c 19 12780 91
c 19 984 90
c 19 794 33
c 19 26623 41
c 19 1767 17
c 19 6609 55
c 19 6335 30
c 19 48633 95
c 19 9409 28
c 19 12659 96
c 19 6269 81
c 19 10589 16
c 19 1084 41
c 19 6264 36
c 19 3460 50
c 19 29004 52
c 19 12544 5
c 19 104 9
c 19 244 28
c 19 26305 63
c 19 2398 10
c 19 38372 44
c 19 9970 94
c 19 524 41
c 19 29864 70
c 19 6300 29
c 19 25831 60
c 19 8 70
c 19 39081 1
c 19 28283 94
c 19 43 29
c 19 378 56
c 19 104 20
c 19 37969 47
c 20 34486 60
c 20 6642 40
c 20 18812 11
c 20 18769 69
c 20 400 83
c 20 18770 39
c 20 33597 3
c 20 590 60
c 20 1476 21
c 20 1581 14
c 20 1801 55
c 20 3132 93
c 20 15657 49
c 20 2853 89
c 20 1007 22
c 20 891 66
c 20 4701 47
c 20 1001 28
c 20 1581 6
c 20 6258 5
c 20 4014 47
c 20 8625 54
c 20 13916 15
c 20 23 81
c 22 8920 24
c 22 14589 71
c 22 592 87
c 22 1699 17
c 22 3192 38
c 22 8779 25
c 22 3219 60
c 22 6252 92
c 22 25372 21
c 22 34616 68
c 22 10802 69
c 22 164 74
c 22 20790 18
c 22 9394 95
c 22 1992 78
c 22 17 73
c 22 7036 41
c 22 25846 40
c 22 2386 39
c 22 18814 43
c 22 13294 69
c 22 4804 61
c 22 20340 10
c 22 40692 9
c 22 7979 45
c 22 2157 7
c 22 1971 80
c 22 31294 35
c 23 68 43
c 23 510 13
c 23 15648 13
c 23 32459 31
c 23 8102 21
c 23 6370 8
c 23 14 53
c 23 256 94
c 23 71 50
c 23 3130 19
c 23 31260 80
c 23 1972 50
c 23 13808 56
c 23 3655 44
c 23 39519 61
c 23 15741 17
c 23 6251 38
c 23 13516 44
c 23 14 45
c 23 186 75
c 23 1008 19
c 25 18794 93
c 25 25278 1
c 25 3299 31
c 25 9277 28
c 25 3476 62
c 25 25037 32
c 25 27056 62
c 25 28 66
c 25 4763 41
c 25 26368 6
c 25 46 7
c 25 9379 66
c 25 6723 30
c 25 1164 15
c 25 32932 71
c 25 31287 89
c 25 31329 21
c 25 12966 92
c 25 14221 23
c 25 3139 35
c 25 7446 18
c 25 6479 6
c 25 40650 23
c 25 6570 69
c 25 15747 3
c 25 12930 46
c 25 10453 47
c 25 12723 88
c 25 1968 44
c 25 7 74
c 25 3141 9
c 25 25001 73
c 25 2442 22
c 25 14232 12
c 25 25806 27
c 25 3277 83
c 25 39084 71
c 25 43 54
c 25 14202 24
c 25 14477 38
c 25 38382 39
c 25 12930 5
c 25 25073 76
c 25 29 3
c 25 25025 35
c 25 5297 75
c 25 35962 81
c 25 5590 46
c 25 2428 27
c 25 9988 87
c 25 31476 86
c 25 13891 24
c 25 13562 41
c 25 224 51
c 25 21508 55
c 25 34557 41
c 25 1250 41
c 25 25122 1
c 25 35912 37
c 25 3271 78
c 25 9936 92
c 25 12531 18
c 25 6288 5
c 25 15672 49
c 25 3157 51
c 25 9415 4
c 25 7105 37
c 25 28151 33
c 25 7184 75
c 25 12501 47
c 25 10 6
c 25 2051 25
c 25 7983 23
c 25 3210 55
c 25 7647 39
c 25 4736 20
c 25 8431 83
c 25 13452 56
c 25 15756 56
c 25 12579 5
c 25 38 49
c 25 28260 76
c 25 33239 75
c 25 26590 54
c 25 34376 53
c 25 1566 78
c 26 73 57
c 26 8 50
c 26 26495 18
c 26 14185 76
c 26 9899 37
c 26 89 79
c 26 14501 77
c 26 1564 23
c 26 25548 3
c 26 29713 56
c 26 28248 4
c 26 564 37
c 26 3199 24
c 26 98 66
c 26 2075 71
c 26 415 53
c 26 15055 77
c 26 1759 76
c 26 25221 84
c 26 422 73
c 26 3136 26
c 26 25202 79
c 26 3250 68
c 26 4118 1
c 26 14672 31
c 26 9616 77
c 26 3183 42
c 26 235 28
c 26 39188 16
c 26 1798 43
c 26 40 21
c 26 15711 93
c 26 25416 74
c 26 12924 52
c 26 6251 76
c 26 15919 40
c 26 3129 68
c 26 6275 20
c 26 12594 88
c 26 12517 70
c 26 6446 93
c 26 26443 62
c 26 404 51
c 26 13410 26
c 26 34827 4
c 26 983 91
c 26 9988 24
c 26 4083 75
c 26 1943 92
c 26 1588 78
c 26 4662 47
c 26 18982 1
c 26 18757 29
c 26 2551 25
c 26 10190 41
c 26 443 15
c 26 6276 11
c 28 161 4
c 28 15930 77
c 28 17408 67
c 28 25226 45
c 28 25478 47
c 28 25238 37
c 28 15748 4
c 28 955 92
c 28 35914 95
c 28 25428 50
c 28 6625 62
c 28 4812 34
c 28 17505 23
c 28 42209 68
c 28 14877 5
c 28 15927 38
c 28 40 93
c 28 25400 83
c 28 35 95
c 28 15762 78
c 28 6544 53
c 28 29697 93
c 28 524 53
c 28 25719 45
c 28 101 32
c 28 8727 70
c 28 6503 18
c 28 28129 48
c 28 32056 74
c 28 3762 7
c 28 3946 82
c 28 12943 16
c 28 6449 61
c 28 9683 51
c 28 16414 33
c 28 4031 35
c 28 1748 20
c 28 37930 97
c 28 27938 89
c 28 7231 71
c 28 15744 17
c 29 28739 48
c 29 489 7
c 29 661 97
c 29 2560 4
c 29 2572 36
c 29 14504 17
c 29 25564 86
c 29 1783 69
c 29 10164 63
c 29 123 74
c 29 27426 31
c 29 6327 81
c 29 83 37
c 29 13676 93
c 29 1181 18
c 29 31497 79
c 29 29858 14
c 29 3274 75
c 29 74 57
c 31 3525 78
c 31 26089 60
c 31 14288 47
c 31 79 62
c 31 7174 81
c 31 1593 62
c 31 39362 75
c 31 761 1
c 31 6345 80
c 31 6281 62
c 31 15361 79
c 31 1702 73
c 31 29794 84
c 31 3730 57
c 31 4401 69
c 31 19133 6
c 31 1442 28
c 31 37921 23
c 31 25806 46
c 31 497 55
c 31 9466 60
c 31 11526 80
c 31 4448 98
c 31 2175 97
c 31 7446 41
c 31 27383 92
c 31 26641 47
c 31 29 39
c 31 19133 85
c 31 3250 33
c 31 6341 69
c 31 26128 39
c 31 4541 36
c 31 28229 43
c 31 2081 30
c 31 31257 2
c 31 25391 56
c 31 1764 49
c 31 8334 81
c 31 6261 49
c 31 6671 36
c 31 26254 55
c 31 232 68
c 31 1685 43
c 31 141 46
c 31 1742 51
c 31 1507 30
c 31 8408 89
c 31 26587 3
c 31 22539 41
c 31 18863 97
c 31 25 6
c 31 46 73
c 32 10626 86
c 32 25287 14
c 32 11853 22
c 32 4770 24
c 32 3135 67
c 32 4719 97
c 32 6504 32
c 32 6379 91
c 32 8331 81
c 32 18970 39
c 32 26788 46
c 32 7840 64
c 32 34992 3
c 32 49347 85
c 32 79 67
c 32 17216 47
c 32 17068 35
c 32 1218 78
c 32 1641 64
c 32 6625 38
c 32 27377 80
c 32 25203 79
c 32 8333 17
c 32 4571 80
c 34 3153 96
c 34 948 12
c 34 38413 47
c 34 6344 63
c 34 834 51
c 34 4819 90
c 34 1566 97
c 34 17724 56
c 34 433 21
c 34 13727 31
c 34 14139 87
c 34 37700 11
c 34 180 49
c 34 143 71
c 34 13315 39
c 34 37984 16
c 34 9434 41
c 34 1761 60
c 34 229 80
c 34 812 60
c 34 26650 38
c 34 4719 67
c 34 25064 48
c 34 8943 92
c 34 3617 32
c 34 10 26
c 34 27897 78
c 34 4 96
c 34 28 41
c 34 15854 73
c 34 485 48
c 35 2844 67
c 35 455 11
c 35 41050 35
c 35 19754 55
c 35 174 56
c 35 6302 16
c 35 1645 29
c 35 173 99
c 35 6308 22
c 35 223 23
c 35 7254 4
c 35 25041 50
c 35 677 38
c 35 17041 68
c 35 25484 49
c 35 14109 21
c 37 872 63
c 37 25239 69
c 37 31291 98
c 37 28138 89
c 37 14454 10
c 37 5608 65
c 37 25040 15
c 37 525 4
c 37 3926 15
c 37 13 5
c 37 31854 42
c 37 418 22
c 37 67 82
c 37 122 4
c 37 8613 48
c 37 3558 95
c 37 13319 22
c 37 18775 46
c 37 217 14
c 37 506 58
c 37 14684 23
c 37 13 52
c 37 2429 56
c 37 7242 98
c 37 7168 78
c 37 5473 3
c 37 17278 92
c 37 26043 76
c 37 2260 90
c 37 32629 23
c 37 3442 11
c 37 6293 1
c 37 40650 75
c 37 37543 7
c 37 9427 84
c 37 427 33
c 37 12903 98
c 37 27257 68
c 37 17591 15
c 37 851 7
c 37 6725 73
c 38 16248 1
c 38 513 48
c 38 13 14
c 38 20961 75
c 38 12635 56
c 38 12915 62
c 38 214 26
c 38 47 83
c 38 455 71
c 38 3641 99
c 38 25934 50
c 38 28997 8
c 38 25002 4
c 38 11191 70
c 38 22784 80
c 38 42618 40
c 38 2429 65
c 38 25807 92
c 38 20727 26
c 38 12577 61
c 38 12538 89
c 38 13129 68
c 38 3298 54
c 38 531 70
c 38 137 37
c 38 16046 76
c 38 25028 85
c 38 1856 7
c 40 199 81
c 40 39776 54
c 40 8825 91
c 40 15884 64
c 40 3556 67
c 40 3333 40
c 40 12936 78
c 40 822 59
c 40 23870 86
c 40 12732 90
c 40 527 45
c 40 13310 78
c 40 2407 34
c 40 10592 60
c 40 4775 76
c 40 4147 23
c 40 45340 80
c 40 21715 97
c 40 13796 81
c 40 501 80
c 40 3147 96
c 40 28180 80
c 40 412 43
c 40 13 60
c 40 6582 27
c 41 9909 34
c 41 94 44
c 41 810 56
c 41 607 78
c 41 14471 75
c 41 18755 65
c 41 6349 38
c 41 7894 14
c 41 28360 8
c 41 8489 47
c 41 43760 80
c 41 40 43
c 41 1401 67
c 41 43821 52
c 41 798 15
c 41 6684 53
c 41 40 6
c 41 25032 16
c 41 8290 76
c 41 479 35
c 41 10397 47
c 41 6393 71
c 43 12541 30
c 43 1609 99
c 43 3150 52
c 43 32119 73
c 43 34461 45
c 43 7444 69
c 43 7063 53
c 43 1684 31
c 43 13784 30
c 43 122 19
c 43 14471 53
c 43 18896 61
c 43 25452 43
c 43 14196 93
c 43 134 6
c 43 28195 78
c 43 37760 59
c 43 11223 19
c 44 1966 12
c 44 141 10
c 44 11 38
c 44 10975 90
c 44 19953 71
c 44 12538 67
c 44 6281 16
c 44 202 95
c 44 6461 34
c 44 58 49
c 44 43 91
c 44 786 99
c 44 6677 57
c 44 68 35
c 44 47 75
c 44 18803 50
c 44 17279 66
c 44 984 77
c 46 40 73
c 46 40 24
c 46 31677 57
c 46 16579 8
c 46 14637 22
c 46 31488 53
c 46 1828 47
c 46 7101 78
c 46 28171 74
c 46 20721 24
c 46 31357 24
c 46 29117 61
c 47 11060 67
c 47 6344 53
c 47 3458 83
c 47 37775 39
c 47 8266 40
c 47 45368 26
c 47 2365 52
c 47 22400 56
c 47 26670 14
c 47 10971 21
c 47 260 31
c 49 32 4
c 49 3967 27
c 49 41188 75
c 49 12605 55
c 49 37614 92
c 49 4199 93
c 49 451 4
c 49 16555 21
c 49 17243 99
c 49 22379 48
c 49 25058 4
c 49 452 40
c 49 350 51
c 49 39460 8
c 49 41729 59
c 49 31269 78
c 49 26128 38
c 49 6397 42
c 49 731 59
c 49 15687 99
c 49 1564 81
c 49 8874 82
c 49 10241 63
c 49 32862 7
c 49 11230 64
c 49 3955 74
c 49 3307 15
c 49 45464 81
c 49 21533 40
c 49 12650 37
c 49 8056 58
c 49 8092 81
c 49 12594 83
c 49 32855 61
c 49 21969 7
c 49 3181 98
c 49 14519 80
c 49 3582 75
c 49 20459 3
c 49 3275 82
c 49 12602 59
c 49 806 26
c 49 9598 4
c 49 1385 13
c 49 25182 16
c 49 35693 59
c 49 14421 33
c 49 18059 93
c 49 13286 94
c 49 342 62
c 49 26957 95
c 49 2416 87
c 49 2597 84
c 49 244 53
c 49 188 8
c 49 2107 99
c 49 14726 2
c 49 73 29
c 49 107 62
c 49 28399 5
c 49 10989 96
c 49 2031 57
c 49 40795 50
c 49 12658 91
c 49 25052 37
c 49 2008 26
c 49 29704 51
c 49 39306 29
c 49 998 37
c 49 11172 27
c 49 13358 98
c 49 53 30
c 49 1579 84
c 49 17285 28
c 49 957 98
c 49 6594 97
c 50 13673 25
c 50 7568 75
c 50 25260 36
c 50 20150 52
c 50 14907 41
c 50 6775 78
c 50 14161 51
c 50 536 73
c 50 21933 3
c 50 12552 24
c 50 8000 4
c 50 14942 61
c 50 99 23
c 50 1978 19
c 50 10042 29
c 50 28760 50
c 50 147 37
c 50 27110 72
c 50 18775 91
c 50 1028 24
c 50 549 82
c 50 1721 69
c 50 8 36
c 50 767 51
c 50 6642 27
c 50 32119 97
c 50 36287 5
c 50 391 44
c 50 1813 91
c 50 13724 21
c 50 13727 88
c 50 26344 34
c 50 12573 84
c 50 25077 51
c 50 27525 77
c 50 15714 66
c 50 25940 53
c 50 18800 26
c 50 13339 52
c 50 318 64
c 50 227 27
c 50 306 61
c 52 25254 87
c 52 12978 22
c 52 998 74
c 52 2626 10
c 52 88 20
c 52 31275 64
c 52 10781 48
c 52 122 94
c 52 1005 3
c 52 3774 69
c 52 141 69
c 52 6411 37
c 52 22025 75
c 52 3591 2
c 52 6722 17
c 52 13430 82
c 52 14468 81
c 52 12668 19
c 52 23525 25
c 52 25834 83
c 52 262 34
c 52 1930 48
c 52 6318 51
c 52 3213 28
c 52 539 99
c 52 25302 76
c 52 374 67
c 52 28667 9
c 52 26711 64
c 52 29357 87
c 52 3561 18
c 52 6429 95
c 52 10503 81
c 52 3573 7
c 52 16579 89
c 52 19009 20
c 52 12730 80
c 52 12559 40
c 52 3982 95
c 52 31546 33
c 52 1614 67
c 52 2 83
c 52 809 72
c 52 25161 7
c 53 3178 33
c 53 6452 95
c 53 3422 4
c 53 635 16
c 53 3567 1
c 53 12558 78
c 53 5530 59
c 53 8035 30
c 53 3210 3
c 53 48489 97
c 53 31439 77
c 53 12661 93
c 53 205 94
c 53 4749 61
c 53 38282 52
c 53 6412 23
c 53 31644 3
c 53 3769 42
c 53 65 21
c 55 830 74
c 55 47042 67
c 55 28180 83
c 55 19626 44
c 55 3534 29
c 55 7813 37
c 55 37826 92
c 55 10999 72
c 55 6704 50
c 55 9722 84
c 55 3271 29
c 55 42236 13
c 55 3982 44
c 55 2025 7
c 55 45489 23
c 55 2101 44
c 55 27507 36
c 55 7583 89
c 55 6360 37
c 55 2375 53
c 55 27014 18
c 55 1617 49
c 55 1230 4
c 55 17194 57
c 55 85 80
c 55 1061 68
c 55 29706 82
c 55 1714 93
c 55 12768 93
c 55 6908 19
c 55 3145 31
c 55 4363 6
c 55 3178 99
c 55 42633 48
c 55 543 49
c 55 98 49
c 55 27447 70
c 55 12897 2
c 55 6699 48
c 55 806 18
c 55 9506 38
c 55 25398 53
c 55 155 67
c 56 4713 89
c 56 13672 95
c 56 15966 24
c 56 37580 34
c 56 448 73
c 56 46645 49
c 56 6452 85
c 56 1812 81
c 56 34644 4
c 56 38931 39
c 56 15881 57
c 56 7879 51
c 56 4893 50
c 56 1128 9
c 56 6628 69
c 56 13436 27
c 56 53 13
c 56 25394 89
c 56 6452 13
c 56 6609 93
c 56 7813 92
c 56 27743 88
c 56 25445 75
c 56 21974 95
c 56 10595 22
c 56 26656 45
c 56 3571 3
c 56 1621 32
c 56 26636 71
c 56 59 4
c 56 30469 95
c 56 983 70
c 56 9625 43
c 56 6456 63
c 56 34136 65
c 56 39097 64
c 58 25052 41
c 58 25449 72
